City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
520,Hami,CN,2022-03-29 17:06:43,42.8,93.45,49.64,24,89,14.54,overcast clouds
521,Puerto Ayacucho,VE,2022-03-29 17:06:44,5.6639,-67.6236,84.11,65,99,4.36,overcast clouds
522,Stromness,GB,2022-03-29 17:06:44,58.965,-3.296,40.87,75,99,10.0,overcast clouds
523,Bundaberg,AU,2022-03-29 17:06:44,-24.85,152.35,69.22,83,9,9.22,clear sky
524,Eureka,US,2022-03-29 17:06:44,40.8021,-124.1637,56.68,76,85,3.0,overcast clouds
525,Leh,IN,2022-03-29 17:06:45,34.1667,77.5833,27.75,49,0,2.37,clear sky
526,Fukue,JP,2022-03-29 17:06:45,32.6881,128.8419,60.49,89,95,12.84,overcast clouds
527,Kholtoson,RU,2022-03-29 17:06:45,50.2981,103.3097,7.56,99,91,2.19,overcast clouds
528,Churapcha,RU,2022-03-29 17:06:46,62.0025,132.4325,9.28,97,100,5.66,overcast clouds
529,Tiznit,MA,2022-03-29 17:06:46,29.5833,-9.5,58.95,81,91,12.01,overcast clouds
530,Muroto,JP,2022-03-29 17:06:46,33.2833,134.15,58.68,82,93,5.48,overcast clouds
531,Margate,GB,2022-03-29 17:06:46,51.3813,1.3862,47.1,86,95,4.0,overcast clouds
532,Sun Valley,US,2022-03-29 17:06:47,39.5963,-119.776,50.22,66,75,17.27,broken clouds
533,Porto Velho,BR,2022-03-29 17:02:07,-8.7619,-63.9039,87.85,66,40,5.75,scattered clouds
534,Fredericksburg,US,2022-03-29 17:02:55,38.3032,-77.4605,42.93,33,0,11.5,clear sky
535,Luan,CH,2022-03-29 17:06:47,46.3592,6.9759,52.34,43,100,1.92,overcast clouds
536,College,US,2022-03-29 17:06:48,64.8569,-147.8028,28.35,69,100,6.91,overcast clouds
537,Motala,SE,2022-03-29 17:06:48,58.5371,15.0365,35.37,38,98,11.12,overcast clouds
538,Villanueva,HN,2022-03-29 17:06:48,15.3167,-88.0,88.03,54,75,2.3,broken clouds
539,Faanui,PF,2022-03-29 17:06:48,-16.4833,-151.75,81.75,75,23,17.87,light rain
540,Boguchany,RU,2022-03-29 17:06:49,58.3814,97.4531,6.13,98,35,3.18,scattered clouds
541,Andenes,NO,2022-03-29 17:06:49,69.3143,16.1194,29.93,86,100,18.41,light snow
542,Zhireken,RU,2022-03-29 17:06:50,52.8249,117.3076,2.12,93,61,2.82,broken clouds
543,Nizhniy Kuranakh,RU,2022-03-29 17:06:50,58.8353,125.4869,2.55,98,94,3.18,overcast clouds
544,Todos Santos,MX,2022-03-29 17:06:50,23.45,-110.2167,67.66,73,77,9.08,broken clouds
545,Santa Pola,ES,2022-03-29 17:06:51,38.1917,-0.5658,67.15,70,75,4.61,broken clouds
546,Mosetse,BW,2022-03-29 17:06:51,-20.75,26.65,79.97,32,68,9.35,broken clouds
547,Mujiayingzi,CN,2022-03-29 17:06:51,42.1167,118.7833,32.79,83,96,8.52,light snow
548,Berezovyy,RU,2022-03-29 17:06:52,51.6667,135.7,18.21,79,50,8.75,scattered clouds
549,Nouadhibou,MR,2022-03-29 17:06:52,20.931,-17.0347,65.53,84,0,24.65,clear sky
550,Muisne,EC,2022-03-29 17:07:52,0.6,-80.0333,79.92,82,96,5.59,overcast clouds
551,Kieta,PG,2022-03-29 17:07:52,-6.2167,155.6333,78.85,84,66,4.12,broken clouds
552,Coffs Harbour,AU,2022-03-29 17:07:53,-30.3,153.1333,69.76,94,75,24.16,heavy intensity rain
553,Lata,PT,2022-03-29 17:07:53,40.1629,-8.3327,59.7,79,85,8.48,overcast clouds
554,Sinnamary,GF,2022-03-29 17:07:53,5.3833,-52.95,81.28,68,66,11.99,broken clouds
555,Qiongshan,CN,2022-03-29 17:07:54,20.0058,110.3542,72.77,93,90,11.81,overcast clouds
556,Am Timan,TD,2022-03-29 17:07:54,11.0297,20.2827,92.57,7,14,2.53,few clouds
557,Excelsior Springs,US,2022-03-29 17:03:40,39.3392,-94.2261,58.95,45,100,12.66,overcast clouds
558,Cabra,ES,2022-03-29 17:07:54,37.4725,-4.4421,62.65,67,96,3.0,overcast clouds
559,Apex,US,2022-03-29 17:06:25,35.7327,-78.8503,46.49,36,100,4.61,overcast clouds
560,Kumluca,TR,2022-03-29 17:07:54,36.3703,30.2869,57.9,54,55,2.13,broken clouds
561,Oranjestad,AW,2022-03-29 17:07:55,12.524,-70.027,85.95,58,20,24.16,few clouds
562,Wakkanai,JP,2022-03-29 17:07:55,45.4094,141.6739,41.16,76,93,39.95,moderate rain
563,Puerto Lempira,HN,2022-03-29 17:07:55,15.2667,-83.7667,87.94,66,40,13.8,scattered clouds
564,Seoul,KR,2022-03-29 17:03:24,37.5683,126.9778,44.04,52,83,2.13,broken clouds
565,Ileza,RU,2022-03-29 17:07:56,61.0533,43.9002,11.39,95,100,2.15,overcast clouds
566,Shebunino,RU,2022-03-29 17:07:56,46.4339,141.8603,40.17,82,100,30.2,overcast clouds
567,Ochsenfurt,DE,2022-03-29 17:07:56,49.6643,10.0623,59.85,67,100,3.18,overcast clouds
568,Kargasok,RU,2022-03-29 17:07:57,59.0556,80.8572,26.15,96,100,8.19,overcast clouds
569,Vanimo,PG,2022-03-29 17:07:57,-2.6741,141.3028,76.39,93,100,8.77,overcast clouds
570,Gilgit,PK,2022-03-29 17:07:57,35.9221,74.3087,61.21,45,70,1.72,broken clouds
571,Nema,RU,2022-03-29 17:07:58,57.5067,50.5011,25.57,93,100,9.8,snow
572,Lashio,MM,2022-03-29 17:07:58,22.9333,97.75,69.24,64,100,1.52,overcast clouds
573,Asyut,EG,2022-03-29 17:07:58,27.181,31.1837,74.01,16,0,9.08,clear sky
574,Fallon,US,2022-03-29 17:07:59,39.4735,-118.7774,48.92,80,83,12.37,broken clouds
575,Cayenne,GF,2022-03-29 17:07:12,4.9333,-52.3333,84.24,16,75,13.8,broken clouds
576,Mayskiy,RU,2022-03-29 17:07:59,47.6931,40.1025,45.81,71,97,16.51,overcast clouds
577,Malindi,KE,2022-03-29 17:07:59,-3.2175,40.1191,81.7,78,8,11.79,clear sky
578,Xambioa,BR,2022-03-29 17:07:59,-6.4111,-48.5364,74.55,95,100,3.49,overcast clouds
579,Berlevag,NO,2022-03-29 17:03:12,70.8578,29.0864,28.35,80,75,27.63,broken clouds
580,Verkhnevilyuysk,RU,2022-03-29 17:08:02,63.4453,120.3167,4.62,98,96,4.56,overcast clouds
581,Valdivia,CL,2022-03-29 17:08:03,-39.8142,-73.2459,57.29,33,40,4.85,scattered clouds
582,La Palma,US,2022-03-29 17:08:03,33.8464,-118.0467,63.21,81,100,5.75,overcast clouds
583,Port Lincoln,AU,2022-03-29 17:06:29,-34.7333,135.8667,62.65,75,99,14.43,overcast clouds
584,Wahiawa,US,2022-03-29 17:08:04,21.5028,-158.0236,70.86,85,0,0.0,clear sky
585,Golyshmanovo,RU,2022-03-29 17:08:04,56.3979,68.3728,31.77,98,100,11.65,light snow
586,Lyantonde,UG,2022-03-29 17:08:04,-0.4031,31.1572,66.18,92,70,4.34,light rain
587,Anloga,GH,2022-03-29 17:08:05,5.7947,0.8973,84.45,77,94,15.68,overcast clouds
588,Formosa,AR,2022-03-29 17:08:06,-26.1775,-58.1781,93.18,52,40,12.66,scattered clouds
589,Camacha,PT,2022-03-29 17:08:06,33.0833,-16.3333,62.02,72,75,19.57,broken clouds
590,Boralday,KZ,2022-03-29 17:08:07,43.3578,76.8594,37.26,75,100,11.18,mist
591,Kalawit,PH,2022-03-29 17:08:07,8.0667,122.5167,78.17,85,100,3.87,overcast clouds
592,Chincholi,IN,2022-03-29 17:07:11,17.4667,77.4333,90.37,12,1,4.79,clear sky
593,Nago,JP,2022-03-29 17:08:07,26.5881,127.9761,69.46,87,100,12.24,overcast clouds
594,Baherden,TM,2022-03-29 17:08:08,38.4362,57.4316,50.9,42,0,13.89,clear sky
595,Susuman,RU,2022-03-29 17:09:08,62.7833,148.1667,-22.65,89,82,2.08,broken clouds
596,Batticaloa,LK,2022-03-29 17:09:08,7.7102,81.6924,80.51,82,0,8.75,clear sky
597,Kirksville,US,2022-03-29 17:09:09,40.1948,-92.5833,49.05,51,100,17.27,overcast clouds
598,Uusikaupunki,FI,2022-03-29 17:09:09,60.8004,21.4084,25.68,62,28,10.85,scattered clouds
599,Ginir,ET,2022-03-29 17:09:09,7.1333,40.7,64.74,30,94,2.62,overcast clouds
600,Panorama,GR,2022-03-29 17:09:10,40.5878,23.0315,56.91,77,20,8.05,few clouds
601,Huaraz,PE,2022-03-29 17:09:10,-9.5333,-77.5333,64.27,56,86,3.58,light rain
602,Shenzhen,CN,2022-03-29 17:09:10,22.5455,114.0683,69.84,96,98,4.56,overcast clouds
603,Corpus Christi,US,2022-03-29 17:08:13,27.8006,-97.3964,80.17,76,100,35.68,overcast clouds
604,Katsuura,JP,2022-03-29 17:09:12,35.1333,140.3,51.82,84,100,13.94,overcast clouds
605,Klichka,RU,2022-03-29 17:09:12,50.4457,117.996,16.81,42,23,3.4,few clouds
606,Vitre,FR,2022-03-29 17:09:13,48.1178,-1.2058,60.62,79,63,8.95,broken clouds
607,Mlonggo,ID,2022-03-29 17:09:13,-6.5333,110.7,79.86,81,62,4.07,broken clouds
608,Gizo,SB,2022-03-29 17:09:13,-8.103,156.8419,82.67,76,99,5.55,light rain
609,Zhangjiakou,CN,2022-03-29 17:09:14,40.81,114.8794,41.92,70,67,3.38,broken clouds
610,Shimoda,JP,2022-03-29 17:09:14,34.6667,138.95,49.1,94,100,8.21,overcast clouds
611,Tokur,RU,2022-03-29 17:09:15,53.1333,132.9,6.13,99,100,2.57,overcast clouds
612,Chara,RU,2022-03-29 17:09:15,56.9064,118.2631,0.41,73,63,3.18,broken clouds
613,Serebryansk,KZ,2022-03-29 17:09:16,49.6925,83.2892,24.51,92,88,5.77,overcast clouds
614,Darab,IR,2022-03-29 17:09:16,28.7519,54.5444,67.05,10,0,3.18,clear sky
615,Tremedal,BR,2022-03-29 17:09:17,-14.9758,-41.4108,91.65,30,31,7.56,scattered clouds
616,Coyah,GN,2022-03-29 17:09:17,9.75,-13.4167,88.45,33,83,11.3,broken clouds
617,Mustang,US,2022-03-29 17:09:18,35.3842,-97.7245,73.15,61,75,31.07,broken clouds
618,Te Anau,NZ,2022-03-29 17:09:18,-45.4167,167.7167,52.0,93,17,1.19,few clouds
619,Grand-Santi,GF,2022-03-29 17:09:18,4.25,-54.3833,85.55,59,86,4.56,overcast clouds
620,Riviere-Au-Renard,CA,2022-03-29 17:09:19,48.9957,-64.3971,32.29,93,100,30.87,snow
621,Abadan,IR,2022-03-29 17:09:19,30.3392,48.3043,73.62,12,0,12.68,clear sky
622,Paralimni,CY,2022-03-29 17:09:19,35.0375,33.9833,61.68,79,100,11.01,overcast clouds
623,Yumen,CN,2022-03-29 17:09:20,40.2833,97.2,41.61,24,65,4.61,broken clouds
624,Riverton,US,2022-03-29 17:09:20,40.5219,-111.9391,55.56,61,75,5.01,broken clouds
625,Kinango,KE,2022-03-29 17:09:20,-4.1372,39.3153,78.13,83,90,5.88,light rain
626,Wladyslawowo,PL,2022-03-29 17:09:21,54.7909,18.4009,40.01,60,100,8.63,overcast clouds
627,Awbari,LY,2022-03-29 17:09:21,26.5921,12.7805,84.85,8,9,9.62,clear sky
628,Haines Junction,CA,2022-03-29 17:09:22,60.7522,-137.5108,23.04,92,89,0.54,overcast clouds
629,Olinda,BR,2022-03-29 17:09:22,-8.0089,-34.8553,85.73,66,40,10.36,scattered clouds
630,Canutama,BR,2022-03-29 17:09:23,-6.5339,-64.3831,74.07,99,100,3.04,overcast clouds
631,Nongstoin,IN,2022-03-29 17:09:23,25.5167,91.2667,64.09,62,71,3.18,broken clouds
632,Coari,BR,2022-03-29 17:09:24,-4.085,-63.1414,79.79,92,100,3.53,light rain
633,San Juan,AR,2022-03-29 17:09:24,-31.5375,-68.5364,85.48,24,0,19.77,clear sky
634,Alyangula,AU,2022-03-29 17:09:25,-13.8483,136.4192,80.2,62,20,6.4,few clouds
635,Arlit,NE,2022-03-29 17:09:25,18.7369,7.3853,95.02,2,7,12.41,clear sky
636,Dehui,CN,2022-03-29 17:09:25,44.5333,125.7,30.78,47,100,8.63,overcast clouds
637,Husavik,IS,2022-03-29 17:09:26,66.0449,-17.3389,31.33,58,22,6.55,few clouds
638,Houma,US,2022-03-29 17:09:26,29.5958,-90.7195,80.6,72,26,10.0,scattered clouds
639,Sechura,PE,2022-03-29 17:09:26,-5.5569,-80.8222,83.23,55,46,7.38,scattered clouds
640,Miquelon,PM,2022-03-29 17:10:27,47.0975,-56.3814,33.67,97,95,12.33,light snow
641,Poceirao,PT,2022-03-29 17:10:27,38.831,-8.7937,67.23,65,77,14.83,broken clouds
642,Waingapu,ID,2022-03-29 17:10:27,-9.6567,120.2641,78.03,82,100,3.96,overcast clouds
643,Srednekolymsk,RU,2022-03-29 17:10:28,67.45,153.6833,-4.0,90,100,7.63,overcast clouds
644,Pisco,PE,2022-03-29 17:10:28,-13.7,-76.2167,73.45,64,0,20.71,clear sky
645,Kosh-Agach,RU,2022-03-29 17:10:28,50.0,88.6667,16.95,59,55,4.54,broken clouds
646,High Prairie,CA,2022-03-29 17:10:29,55.4334,-116.4858,36.25,82,76,5.37,broken clouds
647,Moussoro,TD,2022-03-29 17:10:29,13.6408,16.4901,87.62,5,21,10.45,few clouds
648,Roxana,CR,2022-03-29 17:10:29,10.2753,-83.7513,91.04,47,86,7.02,overcast clouds
649,Mahibadhoo,MV,2022-03-29 17:10:30,3.7833,72.9667,82.62,68,0,2.71,clear sky
650,Portland,US,2022-03-29 17:06:17,45.5234,-122.6762,52.9,85,100,1.01,overcast clouds
651,Barsovo,RU,2022-03-29 17:10:30,61.1667,73.1667,32.13,91,100,12.75,overcast clouds
652,Rafaela,AR,2022-03-29 17:10:30,-31.2503,-61.4867,90.0,41,3,4.0,clear sky
653,Pouembout,NC,2022-03-29 17:10:30,-21.1333,164.9,77.2,92,100,5.46,overcast clouds
654,Taltal,CL,2022-03-29 17:10:31,-25.4,-70.4833,67.89,70,8,7.25,clear sky
655,Tevriz,RU,2022-03-29 17:10:31,57.509,72.4042,30.96,94,100,11.7,overcast clouds
656,Coahuayana,MX,2022-03-29 17:10:31,18.7333,-103.6833,87.42,26,32,5.68,scattered clouds
657,Kyakhta,RU,2022-03-29 17:10:32,50.3508,106.4494,18.23,68,13,3.85,few clouds
658,Muncar,ID,2022-03-29 17:10:32,-8.4333,114.3333,75.88,92,75,2.66,broken clouds
659,Pudozh,RU,2022-03-29 17:10:33,61.8099,36.5345,12.47,94,65,5.12,broken clouds
660,Manzini,SZ,2022-03-29 17:10:33,-26.25,31.5,69.66,69,0,4.23,clear sky
661,Prince Rupert,CA,2022-03-29 17:10:33,54.3161,-130.3201,48.29,43,100,19.57,light rain
662,Havelock,US,2022-03-29 17:07:24,34.8791,-76.9013,49.98,38,56,1.99,broken clouds
663,Batsfjord,NO,2022-03-29 17:10:34,70.6345,29.7185,28.33,93,75,28.77,light snow
664,Buta,CD,2022-03-29 17:10:34,2.7858,24.73,69.57,99,100,4.92,moderate rain
665,Samarai,PG,2022-03-29 17:10:34,-10.6167,150.6667,80.98,81,92,11.03,overcast clouds
666,Rampur,IN,2022-03-29 17:10:35,28.8167,79.0333,79.63,8,0,3.53,clear sky
667,Ashington,GB,2022-03-29 17:10:35,50.9331,-0.3909,54.9,78,40,10.36,haze
668,Livingston,GB,2022-03-29 17:10:35,55.9029,-3.5226,48.13,92,75,10.36,broken clouds
